% Model:              Untitled.mph
% Version:            COMSOL 5.5.0.292
% Date:               Jan 3 2022, 13:47
% Dimension:          3
% Nodes:              22177
% Expressions:        4
% Description:        表面
% X                       Y                        Z                        Color                    DeformX                  DeformY                  DeformZ
-0.04851473881663425      -0.06529392956856216     0.010108330297943599     8.865127171616568E9      0.010274092115540964     -0.04743002385151495     -0.009483498986571906
-0.048514721764346014     -0.06353093245825568     0.010108366803403778     1.367815057245891E10     0.00853218987697528      -0.0473520814214273      -0.007820427073345865
-0.0487596548365826       -0.06529260895154608     0.009293285712236105     7.629341864100936E9      0.010128490460490476     -0.04672411190341942     -0.009434536313332756
-0.04875965131906641      -0.06353012398785107     0.009293312779510773     1.2224270955853918E10    0.008403121487074798     -0.046663358029825054    -0.007777526871552559
-0.04851471445622633      -0.061767935347949186    0.010108382448604845     1.7384850430304733E10    0.006780183529576014     -0.047274397198000986    -0.006311011600134085
-0.04875965754571876      -0.061767639024156044    0.009293318986526324     1.4983372415664768E10    0.0066676484048255324    -0.046602862362892       -0.00627417386978662
-0.04851471689227521      -0.060004938237642705    0.0101083772335468       2.1336526097539608E10    0.005018073073343164     -0.047196971181235996    -0.004955252566936564
-0.04875457941268432      -0.0652923126277529      0.008479800673698218     7.239683088020491E9      0.00999784206351291      -0.045788758498675156    -0.009415292889688585
-0.04875458942994017      -0.06353033981066938     0.008479818302787373     1.123899477404668E10     0.008289006355247232     -0.04574519318157405     -0.007764345919354229
-0.0484995125449394       -0.06529304059718265     0.007667875182329935     8.213650459866484E9      0.00988214692460826      -0.044623963637282126    -0.009425768715639387
-0.048499512669747995     -0.05999515833337221     0.007667875434681681     1.9946440250859417E10    0.004777337570210343     -0.0445953995033641      -0.00492173658663259
-0.04849951262814513      -0.061761119087975706    0.007667875350564432     1.5606409713860485E10    0.006469579608813271     -0.04459399694673515     -0.006259866553675421
-0.04875458945849632      -0.05999841830146241     0.008479818490634556     1.85221702986717E10      0.004849601694851557     -0.04569967047836192     -0.004920023745532043
-0.048754589444218246     -0.06176437905606591     0.008479818396710965     1.4047981246595083E10    0.00656462348528454      -0.04571696986266718     -0.006260577794463419
-0.04849951258654226      -0.06352707984257917     0.007667875266447183     1.2132291205037624E10    0.008171182726945909     -0.044603518324707825    -0.007761210596677687
-0.04875965753267205      -0.060001678269552564    0.009293319090256262     1.8725627828597794E10    0.004929846862562497     -0.04656686103765255     -0.004931195738966701
-0.04851471689227521      -0.05725706781259607     0.0101083772335468       2.257879403678041E10     0.002270692424612105     -0.04710260003713392     -0.0031099600148931593
-0.048759657532672064     -0.057253807844505934    0.009293319090256238     1.934425280440226E10     0.0022324629672873767    -0.0465011615792847      -0.0031016566055470135
-0.048514716892275205     -0.054509197387549405    0.0101083772335468       2.3338701427320396E10    -4.7680566338264055E-4   -0.04704611889072109     -0.0013612759056737032
-0.04875965753267205      -0.05450593741945927     0.00929331909025621      1.9781760152991997E10    -4.6503836725143253E-4   -0.04647335211860609     -0.0013687259149512748
-0.048514716892275205     -0.05176132696250277     0.0101083772335468       2.4249401178257812E10    -0.0032244211906410736   -0.04702752774199751     2.907997607218048E-4
-0.048754589458496325     -0.05725054787641576     0.008479818490634504     1.9435397677789692E10    0.002202214553032373     -0.045662642705728285    -0.0031062380307360733
-0.048499512669748        -0.0517216157071306      0.00766787543468168      2.526144762769161E10     -0.003056254960798133    -0.04459536666301197     3.3496985563138135E-4
-0.048499512669748        -0.054479463249211144    0.007667875434681681     2.2844729757309067E10    -4.496057857733435E-4    -0.044583589352437794    -0.0013428302424519777
-0.048754589458496325     -0.051734852792254676    0.00847981849063452      2.042007326706745E10     -0.00311064569047551     -0.04564548384070448     2.976790249778382E-4
-0.048754589458496325     -0.05449270033433522     0.00847981849063451      1.9962585953316547E10    -4.5648973637725347E-4   -0.04564816914453727     -0.0013670618115434684
-0.048499512669748        -0.05723731079129168     0.00766787543468168      2.1730557384654037E10    0.0021615917245628143    -0.04458360029922183     -0.0030950657232066345
-0.04875965753267206      -0.05174808987737872     0.009293319090256226     2.0414690509204304E10    -0.003166701100423157    -0.04645620420036633     2.8295566000797936E-4
-0.048499512669748        -0.04344538320562743     0.007667875434681681     1.3052272227943428E10    -0.010879566304619637    -0.04448172133184005     0.0063792081204170565
-0.048499512669748        -0.046204127372795153    0.007667875434681681     1.7725634011598656E10    -0.0082636346354895      -0.044507550822364746    0.0041063074457820346
-0.048754589458496304     -0.04346860144873633     0.008479818490632321     1.1655131189959965E10    -0.011035824170378497    -0.0456328331649207      0.006322248428775311
-0.048754589458496325     -0.04622734561590407     0.008479818490632353     1.5232682531727362E10    -0.008387560433953199    -0.04562689933206246     0.004051465231080844
-0.048499512669748        -0.04896287153996288     0.00766787543468168      2.140442669743821E10     -0.005655864187548998    -0.04454543259942205     0.0020915613575201424
-0.04875458945849631      -0.04898608978307179     0.00847981849063238      1.7924955506953423E10    -0.00574745791871753     -0.045633017785736835    0.002038836619759507
-0.048759657532672036     -0.043491819691845235    0.009293319090254028     1.1540323017789627E10    -0.01120687835257869     -0.04654420052868341     0.006313047662293209
-0.048759657532672064     -0.04625056385901299     0.00929331909025409      1.5248228786057842E10    -0.008526282548858224    -0.04650650337244224     0.004044381941539298
-0.048514716892275205     -0.04351503793495414     0.0101083772335468       1.4049154815288828E10    -0.011392728851220212    -0.04721582342312819     0.006351605820970753
-0.048514716892275205     -0.0490125639533199      0.0101083772335468       2.0875564161857094E10    -0.005965095606555568    -0.04706955931555505     0.0020798640958625213
-0.048759657532672064     -0.04899932686819586     0.009293319090255159     1.747631596641163E10     -0.0058554444225014145   -0.04647098695966128     0.0020480666249691718
-0.0485147168922752       -0.04626380094413702     0.0101083772335468       1.77467436169065E10      -0.008687864826748614    -0.047132324542598615    0.004100132782612171
-0.048499512669738        -0.0381431649117068      0.00766787543467168      5.216867724052578E9      -0.015934017011783447    -0.044477343603792054    0.011962766132705735
-0.04849951266974134      -0.039910571009680346    0.007667875434675014     4.9280951041274605E9     -0.014236695164614531    -0.04446405298618886     0.009941587295071136
-0.04875458338242887      -0.03819984180662221     0.008478867716049884     3.9499345574070168E9     -0.01605740790546123     -0.04567417539136304     0.011883695220159238
-0.048754586420463146     -0.03995200176076689     0.008479343103340566     4.0600702212468615E9     -0.014382849678127614    -0.04565411856283483     0.0098647844386836
-0.04849951266974467      -0.041677977107653884    0.0076678754346783465    8.443855747868284E9      -0.01255187826222659     -0.044465512228871525    0.008080401290974908
-0.04875458945849741      -0.04170416171491155     0.008479818490631246     7.826572361514921E9      -0.012720796395574975    -0.04564881159459247     0.008005866490746331
-0.0487596514566046       -0.03822602641387987     0.009292368315671588     3.0908728033861585E9     -0.016236553180976693    -0.046645172784607544    0.01188864155359056
-0.04875965753266982      -0.03996294022419568     0.00929331909024962      4.2668642559842863E9     -0.014584758573478376    -0.04661834974515432     0.00987199882827388
-0.048514716892265206     -0.0382217187334798      0.0101083772335368       4.23326023501466E9       -0.01647145283832983     -0.04739033578352559     0.011977605132999706
-0.04851471689227187      -0.04175059820112936     0.010108377233543466     8.887001287445862E9      -0.013106789265271238    -0.04728322534112935     0.008061400575649481
-0.048759657532670926     -0.04172737995802046     0.009293319090251825     7.334000312010349E9      -0.012906394672202443    -0.04658589070251987     0.008009754070618083
-0.048514716892268536     -0.03998615846730458     0.01010837723354013      5.427433898396097E9      -0.014799697260974442    -0.04734139612792848     0.009936733679659132
-0.02194908778754411      -0.0603934520802086      0.060095426615922515     5.181493129203706E10     0.016485505833620417     -0.09943254255246585     -0.009277458945387708
-0.021216005879843233     -0.0622920453783423      0.06134316011669001      4.2534723954852844E10    0.022599537710873963     -0.1000536213997706      -0.011961700768502241
-0.021216005879840554     -0.059833628181012344    0.06134316011669157      4.8786350389829636E10    0.015045986636409638     -0.10019947080914876     -0.008707048368467925
-0.020480304092791092     -0.061732221479146046    0.06258927235034163      4.0222393894566414E10    0.02124307658492172      -0.10069877302506726     -0.011387203046851002
-0.02048030409279076      -0.064190638676476       0.06258927235033918      3.373226295024587E10     0.028743248877077094     -0.10055894377178964     -0.01487826337340543
-0.019741982426390033     -0.06363081477727973     0.06383376331687333      3.0175887314173374E10    0.02746984582238338      -0.10108231876570008     -0.014299678507022736
-0.019741982426386702     -0.0660892319746097      0.06383376331687         1.9728290708322456E10    0.03491663933222982      -0.100948509668523       -0.01802714676009728
-0.020480304092791418     -0.059273804281816084    0.06258927235034405      4.692676458780303E10     0.013511656552952082     -0.10086163689283766     -0.008109504044799157
-0.01974198242639337      -0.061172397579949786    0.06383376331687668      3.699728859311708E10     0.019791804572722692     -0.10123916247736992     -0.01078557157845078
-0.0197419824263967       -0.05871398038261981     0.06383376331688         4.3171212825796715E10    0.011882515583247752     -0.1014190408035325      -0.00748482597438141
-0.022090253392744327     -0.05853929740075689     0.05985445729791768      5.4301225582212555E10    0.010791253713351392     -0.0993673057260155      -0.006920442411740232
-0.021357677983842128     -0.057979473501560644    0.06110250223915622      5.181005348768324E10     0.009211734676820538     -0.10016184369951185     -0.006329878882910529
-0.02062248269559434      -0.057419649602364356    0.06234892591327818      5.0155698439007385E10    0.007537404754042902     -0.10085161950001416     -0.005712181607331841
-0.022231321078370364     -0.056685142721305176    0.0596134281551018       5.724987092940372E10     0.005087120006232262     -0.0992781312670807      -0.004644175166323303
-0.021499252168269516     -0.056125318822108916    0.06086178453680983      5.4979712830528915E10    0.0033676011303813277    -0.10010027895739047     -0.0040334586855836786
-0.022372290844422226     -0.05483098804185345     0.0593723391874749       6.012220354597032E10     -6.268952877369783E-4    -0.09916501917566144     -0.002448657209136919
