% Model:              wentai_test_m87.mph
% Version:            COMSOL 5.5.0.292
% Date:               Jan 3 2022, 18:33
% Dimension:          3
% Nodes:              22177
% Expressions:        4
% Description:        表面
% X                       Y                        Z                        Color                    DeformX                  DeformY                  DeformZ
-0.04851473881663425      -0.06529392956856216     0.010108330297943599     7.712660639311543E11     0.8938460140512444       -4.126412075081695       -0.8250644118333794
-0.048514721764346014     -0.06353093245825568     0.010108366803403778     1.1899990998047217E12    0.7423005192960275       -4.119631083664064       -0.6803771553827596
-0.0487596548365826       -0.06529260895154608     0.009293285712236105     6.637527421772026E11     0.881178670061888        -4.0649977355973945      -0.8208046592615854
-0.04875965131906641      -0.06353012398785107     0.009293312779510773     1.0635115731598022E12    0.731071569374723        -4.0597121485946825      -0.6766448378267557
-0.04851471445622633      -0.061767935347949186    0.010108382448604845     1.5124819874374092E12    0.5898759670722898       -4.112872556225975       -0.5490580092133887
-0.04875965754571876      -0.061767639024156044    0.009293318986526324     1.3035534001636296E12    0.5800854112190372       -4.054449025571509       -0.5458531266731745
-0.04851471689227521      -0.060004938237642705    0.0101083772335468       1.85627777048703E12      0.4365723573800317       -4.106136492767425       -0.43110697332526654
-0.04875457941268432      -0.0652923126277529      0.008479800673698218     6.298524286580566E11     0.8698122595248761       -3.983621989384657       -0.8191304814045428
-0.04875458942994017      -0.06353033981066938     0.008479818302787373     9.777925453426566E11     0.7211435529057627       -3.979831806796861       -0.675498094985503
-0.0484995125449394       -0.06529304059718265     0.007667875182329935     7.145875900086893E11     0.8597467824402083       -3.882284836443481       -0.8200418782622519
-0.048499512669747995     -0.05999515833337221     0.007667875434681681     1.7353403018265684E12    0.41562836860759905      -3.8797997567926026      -0.4281910830388447
-0.04849951262814513      -0.061761119087975706    0.007667875350564432     1.3577576451071516E12    0.5628534259660467       -3.879677734365884       -0.5446083901714951
-0.04875458945849632      -0.05999841830146241     0.008479818490634556     1.6114288159858425E12    0.42191534745134407      -3.9758713316174026      -0.42804206586310156
-0.048754589444218246     -0.06176437905606591     0.008479818396710965     1.2221743684549275E12    0.5711222432190091       -3.97737637805196        -0.5446702681200597
-0.04849951258654226      -0.06352707984257917     0.007667875266447183     1.0555093348391112E12    0.7108928972435832       -3.88050609424951        -0.6752253219126308
-0.04875965753267205      -0.060001678269552564    0.009293319090256262     1.6291296210893374E12    0.42889667704215495      -4.051316910275677       -0.4290140292919089
-0.04851471689227521      -0.05725706781259607     0.0101083772335468       1.9643550812002715E12    0.19755024094042584      -4.09792620323057        -0.2705665212975732
-0.048759657532672064     -0.057253807844505934    0.009293319090256238     1.6829499939832954E12    0.1942242781532202       -4.045601057397701       -0.26984412468447944
-0.048514716892275205     -0.054509197387549405    0.0101083772335468       2.0304670241764841E12    -0.04148209271513093     -4.093012343492672       -0.11843100379551805
-0.04875965753267205      -0.05450593741945927     0.00929331909025621      1.7210131333098047E12    -0.04045833795166555     -4.043181634318683       -0.11907915460268809
-0.048514716892275205     -0.05176132696250277     0.0101083772335468       2.1096979025076843E12    -0.2805246435866385      -4.091394913553734       0.025299579180898982
-0.048754589458496325     -0.05725054787641576     0.008479818490634504     1.6908795979679849E12    0.19159266611308035      -3.972649915398306       -0.270242708675936
-0.048499512669748        -0.0517216157071306      0.00766787543468168      2.1977459436084001E12    -0.2658941815901807      -3.8797968996820087      0.029142377438035612
-0.048499512669748        -0.054479463249211144    0.007667875434681681     1.9874914888851409E12    -0.03911570336297361     -3.8787722736620616      -0.11682623109524948
-0.048754589458496325     -0.051734852792254676    0.00847981849063452      1.7765463742339136E12    -0.2706261750721535      -3.971157094141252       0.02589807517116241
-0.048754589458496325     -0.05449270033433522     0.00847981849063451      1.7367449779379358E12    -0.039714607065563026    -3.971390715574707       -0.11893437760621595
-0.048499512669748        -0.05723731079129168     0.00766787543468168      1.8905584924655352E12    0.18805848003628628      -3.878773226032259       -0.2692707179208762
-0.04875965753267206      -0.05174808987737872     0.009293319090256226     1.7760780743000513E12    -0.2755029957376394      -4.041689765431827       0.024617142418783534
-0.048499512669748        -0.04344538320562743     0.007667875434681681     1.1355476838313335E12    -0.9465222685027163      -3.8699097558700175      0.554991106474347
