% Model:              Untitled.mph
% Version:            COMSOL 5.5.0.292
% Date:               Jan 3 2022, 13:26
% Dimension:          3
% Nodes:              14314
% Expressions:        1
% Description:        网格
% X                       Y                        Z                        Color
-0.024502375474788753     -0.04727943217428155     0.0557014581586619       0.7690387702621078
-0.0260686105633546       -0.0577098591324152      0.05296815147502925      0.7690387702621078
-0.019741982426396697     -0.04939489327852801     0.06383376331687998      0.7374027090385369
-0.019741982426386702     -0.0376043276453444      0.06383376331687         0.7374027090385369
-0.024502375474788753     -0.04727943217428155     0.0557014581586619       0.7374027090385369
-0.03402589848881872      -0.06632962429826178     0.03860622638981785      0.891580035349263
-0.02849329180580365      -0.06643642067981104     0.04867783996681495      0.891580035349263
-0.031830389633246386     -0.0569455047693657      0.04265138656355106      0.891580035349263
-0.02849329180580365      -0.06643642067981104     0.04867783996681495      0.8387723366760166
-0.0260686105633546       -0.0577098591324152      0.05296815147502925      0.8387723366760166
-0.031830389633246386     -0.0569455047693657      0.04265138656355106      0.8387723366760166
-0.031830389633246386     -0.0569455047693657      0.04265138656355106      0.836773965276804
-0.0260686105633546       -0.0577098591324152      0.05296815147502925      0.836773965276804
-0.029761459798441886     -0.04737942175545048     0.04640459725178099      0.836773965276804
-0.024502375474788753     -0.04727943217428155     0.0557014581586619       0.8816338587016367
-0.029761459798441886     -0.04737942175545048     0.04640459725178099      0.8816338587016367
-0.0260686105633546       -0.0577098591324152      0.05296815147502925      0.8816338587016367
-0.026207795522914384     -0.03758166108350667     0.05272434496234215      0.764284105120077
-0.024502375474788753     -0.04727943217428155     0.0557014581586619       0.764284105120077
-0.019741982426386702     -0.0376043276453444      0.06383376331687         0.764284105120077
-0.024502375474788753     -0.04727943217428155     0.0557014581586619       0.8827047794086255
-0.026207795522914384     -0.03758166108350667     0.05272434496234215      0.8827047794086255
-0.029761459798441886     -0.04737942175545048     0.04640459725178099      0.8827047794086255
-0.03924196273861451      -0.06615968373954978     0.028723965609407893     0.7803622458372347
-0.03402589848881872      -0.06632962429826178     0.03860622638981785      0.7803622458372347
-0.03759338004776142      -0.0579741462263252      0.03189011300630299      0.7803622458372347
-0.03402589848881872      -0.06632962429826178     0.03860622638981785      0.8751626336885715
-0.031830389633246386     -0.0569455047693657      0.04265138656355106      0.8751626336885715
-0.03759338004776142      -0.0579741462263252      0.03189011300630299      0.8751626336885715
-0.040953886671117795     -0.05981868474623094     0.025392535792492413     0.8216391364823816
-0.04345345348184998      -0.06587025208347326     0.020445499367115223     0.8216391364823816
-0.03924196273861451      -0.06615968373954978     0.028723965609407893     0.8216391364823816
-0.040953886671117795     -0.05981868474623094     0.025392535792492413     0.8714374529747168
-0.03924196273861451      -0.06615968373954978     0.028723965609407893     0.8714374529747168
-0.03759338004776142      -0.0579741462263252      0.03189011300630299      0.8714374529747168
-0.04642909983904214      -0.06556190991369742     0.01442188033959485      0.5017133576535999
-0.04345345348184998      -0.06587025208347326     0.020445499367115223     0.5017133576535999
-0.046168993936552515     -0.061932928551066496    0.014954442840984968     0.5017133576535999
-0.04642909983904214      -0.06556190991369742     0.01442188033959485      0.5862680945764271
-0.046168993936552515     -0.061932928551066496    0.014954442840984968     0.5862680945764271
-0.04851473881663425      -0.06529392956856216     0.010108330297943599     0.5862680945764271
-0.03759338004776142      -0.0579741462263252      0.03189011300630299      0.8464586541187233
-0.031830389633246386     -0.0569455047693657      0.04265138656355106      0.8464586541187233
-0.03644522332586974      -0.04686739863987962     0.03407148831763243      0.8464586541187233
-0.031830389633246386     -0.0569455047693657      0.04265138656355106      0.7313446082295745
-0.029761459798441886     -0.04737942175545048     0.04640459725178099      0.7313446082295745
-0.03644522332586974      -0.04686739863987962     0.03407148831763243      0.7313446082295745
-0.029761459798441886     -0.04737942175545048     0.04640459725178099      0.8901660224588638
-0.026207795522914384     -0.03758166108350667     0.05272434496234215      0.8901660224588638
-0.03286707703448885      -0.0376029457602519      0.04074935473916743      0.8901660224588638
-0.03286707703448885      -0.0376029457602519      0.04074935473916743      0.88026751827799
-0.03644522332586974      -0.04686739863987962     0.03407148831763243      0.88026751827799
-0.029761459798441886     -0.04737942175545048     0.04640459725178099      0.88026751827799
-0.040953886671117795     -0.05981868474623094     0.025392535792492413     0.8754701121192165
-0.03759338004776142      -0.0579741462263252      0.03189011300630299      0.8754701121192165
-0.04083334774052633      -0.05239112052158515     0.025628590845907157     0.8754701121192165
-0.04083334774052633      -0.05239112052158515     0.025628590845907157     0.7891760735908407
-0.03759338004776142      -0.0579741462263252      0.03189011300630299      0.7891760735908407
-0.03644522332586974      -0.04686739863987962     0.03407148831763243      0.7891760735908407
-0.040953886671117795     -0.05981868474623094     0.025392535792492413     0.8225457773384169
-0.04493444138572916      -0.056343205852948844    0.017466263721436476     0.8225457773384169
-0.04345345348184998      -0.06587025208347326     0.020445499367115223     0.8225457773384169
-0.040953886671117795     -0.05981868474623094     0.025392535792492413     0.7465456474992684
-0.04083334774052633      -0.05239112052158515     0.025628590845907157     0.7465456474992684
-0.04493444138572916      -0.056343205852948844    0.017466263721436476     0.7465456474992684
-0.046168993936552515     -0.061932928551066496    0.014954442840984968     0.6336553719867833
-0.04345345348184998      -0.06587025208347326     0.020445499367115223     0.6336553719867833
-0.04493444138572916      -0.056343205852948844    0.017466263721436476     0.6336553719867833
-0.04851471689227521      -0.060004938237642705    0.0101083772335468       0.8612883418380389
-0.04851473881663425      -0.06529392956856216     0.010108330297943599     0.8612883418380389
-0.046168993936552515     -0.061932928551066496    0.014954442840984968     0.8612883418380389
-0.046168993936552515     -0.061932928551066496    0.014954442840984968     0.6549084986301597
-0.04493444138572916      -0.056343205852948844    0.017466263721436476     0.6549084986301597
-0.04851471689227521      -0.060004938237642705    0.0101083772335468       0.6549084986301597
-0.041101232918280786     -0.044211671323165516    0.02510367410187591      0.7476967118210647
-0.04083334774052633      -0.05239112052158515     0.025628590845907157     0.7476967118210647
-0.03644522332586974      -0.04686739863987962     0.03407148831763243      0.7476967118210647
-0.03644522332586974      -0.04686739863987962     0.03407148831763243      0.8390053997166872
-0.03286707703448885      -0.0376029457602519      0.04074935473916743      0.8390053997166872
-0.039026513422324875     -0.03769130650265453     0.029139522832681126     0.8390053997166872
-0.041101232918280786     -0.044211671323165516    0.02510367410187591      0.7338584948974021
-0.03644522332586974      -0.04686739863987962     0.03407148831763243      0.7338584948974021
-0.039026513422324875     -0.03769130650265453     0.029139522832681126     0.7338584948974021
-0.04493444138572916      -0.056343205852948844    0.017466263721436476     0.8597157343305053
-0.04083334774052633      -0.05239112052158515     0.025628590845907157     0.8597157343305053
-0.044970303145917906     -0.04745233138781133     0.0173936663170035       0.8597157343305053
-0.041101232918280786     -0.044211671323165516    0.02510367410187591      0.8129519346834783
-0.044970303145917906     -0.04745233138781133     0.0173936663170035       0.8129519346834783
-0.04083334774052633      -0.05239112052158515     0.025628590845907157     0.8129519346834783
-0.04851471689227521      -0.060004938237642705    0.0101083772335468       0.8892464084284225
-0.04493444138572916      -0.056343205852948844    0.017466263721436476     0.8892464084284225
-0.048514716892275205     -0.05176132696250277     0.0101083772335468       0.8892464084284225
-0.044970303145917906     -0.04745233138781133     0.0173936663170035       0.9542198752493255
-0.048514716892275205     -0.05176132696250277     0.0101083772335468       0.9542198752493255
-0.04493444138572916      -0.056343205852948844    0.017466263721436476     0.9542198752493255
-0.041101232918280786     -0.044211671323165516    0.02510367410187591      0.855709512669333
-0.039026513422324875     -0.03769130650265453     0.029139522832681126     0.855709512669333
-0.04347021809673014      -0.03783516089544842     0.020411558508013884     0.855709512669333
-0.041101232918280786     -0.044211671323165516    0.02510367410187591      0.8349741518797492
-0.04347021809673014      -0.03783516089544842     0.020411558508013884     0.8349741518797492
-0.044970303145917906     -0.04745233138781133     0.0173936663170035       0.8349741518797492
-0.04620244781520438      -0.041637317589893336    0.014886012434584265     0.6503500376749207
-0.044970303145917906     -0.04745233138781133     0.0173936663170035       0.6503500376749207
-0.04347021809673014      -0.03783516089544842     0.020411558508013884     0.6503500376749207
-0.048514716892275205     -0.04351503793495414     0.0101083772335468       0.8987598118198362
-0.048514716892275205     -0.05176132696250277     0.0101083772335468       0.8987598118198362
-0.044970303145917906     -0.04745233138781133     0.0173936663170035       0.8987598118198362
-0.04620244781520438      -0.041637317589893336    0.014886012434584265     0.6402989533962941
-0.048514716892275205     -0.04351503793495414     0.0101083772335468       0.6402989533962941
-0.044970303145917906     -0.04745233138781133     0.0173936663170035       0.6402989533962941
-0.046422048283932545     -0.03806425666844481     0.01443408906326515      0.4949808985462716
-0.04620244781520438      -0.041637317589893336    0.014886012434584265     0.4949808985462716
-0.04347021809673014      -0.03783516089544842     0.020411558508013884     0.4949808985462716
-0.048514716892275205     -0.04351503793495414     0.0101083772335468       0.8707307199565376
-0.04620244781520438      -0.041637317589893336    0.014886012434584265     0.8707307199565376
-0.048514716892265206     -0.0382217187334798      0.0101083772335368       0.8707307199565376
-0.046422048283932545     -0.03806425666844481     0.01443408906326515      0.5773081091654367
-0.048514716892265206     -0.0382217187334798      0.0101083772335368       0.5773081091654367
-0.04620244781520438      -0.041637317589893336    0.014886012434584265     0.5773081091654367
-0.047392056519653586     -0.06851409931747064     0.008052688162018456     0.4291743061962692
-0.0441821373359498       -0.0703134810488925      0.008902603600016759     0.4291743061962692
-0.047399781214086494     -0.06851593350614554     0.009736262008950875     0.4291743061962692
-0.047399781214086494     -0.06851593350614554     0.009736262008950875     0.4142189768391409
-0.04851473881663425      -0.06529392956856216     0.010108330297943599     0.4142189768391409
-0.047392056519653586     -0.06851409931747064     0.008052688162018456     0.4142189768391409
-0.0484995125449394       -0.06529304059718265     0.007667875182329935     0.6254544707143559
-0.047392056519653586     -0.06851409931747064     0.008052688162018456     0.6254544707143559
-0.04851473881663425      -0.06529392956856216     0.010108330297943599     0.6254544707143559
-0.020218170153473786     -0.06965301193587549     0.060278843454372316     0.7765924312606551
-0.0155184625428334       -0.0710841725103168      0.0614903871837698       0.7765924312606551
-0.019741982426386702     -0.0660892319746097      0.06383376331687         0.7765924312606551
-0.020218170153473786     -0.06965301193587549     0.060278843454372316     0.7952879153028307
-0.018608617125118684     -0.07125249439453869     0.05630102373732112      0.7952879153028307
-0.0155184625428334       -0.0710841725103168      0.0614903871837698       0.7952879153028307
-0.020218170153473786     -0.06965301193587549     0.060278843454372316     0.702129026758153
-0.019741982426386702     -0.0660892319746097      0.06383376331687         0.702129026758153
-0.023557448480910206     -0.06629558859850092     0.057336417164637214     0.702129026758153
-0.020218170153473786     -0.06965301193587549     0.060278843454372316     0.6710790998428853
-0.023557448480910206     -0.06629558859850092     0.057336417164637214     0.6710790998428853
-0.018608617125118684     -0.07125249439453869     0.05630102373732112      0.6710790998428853
-0.018608617125118684     -0.07125249439453869     0.05630102373732112      0.7617079472251543
-0.023557448480910206     -0.06629558859850092     0.057336417164637214     0.7617079472251543
-0.02276280483359966      -0.0714221829407466      0.04917639890585471      0.7617079472251543
-0.02276280483359966      -0.0714221829407466      0.04917639890585471      0.7597362265331643
-0.023557448480910206     -0.06629558859850092     0.057336417164637214     0.7597362265331643
-0.02849329180580365      -0.06643642067981104     0.04867783996681495      0.7597362265331643
-0.02849329180580365      -0.06643642067981104     0.04867783996681495      0.7308885402927736
-0.028032948710085367     -0.07130606818446242     0.04012550766244341      0.7308885402927736
-0.02276280483359966      -0.0714221829407466      0.04917639890585471      0.7308885402927736
-0.03402589848881872      -0.06632962429826178     0.03860622638981785      0.7441973239934243
-0.033368315740980876     -0.07121120811920317     0.030459293452067465     0.7441973239934243
-0.028032948710085367     -0.07130606818446242     0.04012550766244341      0.7441973239934243
-0.028032948710085367     -0.07130606818446242     0.04012550766244341      0.7133781830239296
-0.02849329180580365      -0.06643642067981104     0.04867783996681495      0.7133781830239296
-0.03402589848881872      -0.06632962429826178     0.03860622638981785      0.7133781830239296
-0.033368315740980876     -0.07121120811920317     0.030459293452067465     0.7369888922850446
-0.03402589848881872      -0.06632962429826178     0.03860622638981785      0.7369888922850446
-0.03924196273861451      -0.06615968373954978     0.028723965609407893     0.7369888922850446
-0.03924196273861451      -0.06615968373954978     0.028723965609407893     0.7878277134957176
-0.03820653812936942      -0.07095453622925049     0.02115163170125571      0.7878277134957176
-0.033368315740980876     -0.07121120811920317     0.030459293452067465     0.7878277134957176
-0.045958375729688083     -0.06903374183168559     0.01194390637610901      0.6914027013806822
-0.0441821373359498       -0.0703134810488925      0.008902603600016759     0.6914027013806822
-0.04182541042905777      -0.07060463839565578     0.013933155998222148     0.6914027013806822
-0.045958375729688083     -0.06903374183168559     0.01194390637610901      0.6415799775165087
-0.04182541042905777      -0.07060463839565578     0.013933155998222148     0.6415799775165087
-0.04642909983904214      -0.06556190991369742     0.01442188033959485      0.6415799775165087
-0.045958375729688083     -0.06903374183168559     0.01194390637610901      0.6971816611024035
-0.047399781214086494     -0.06851593350614554     0.009736262008950875     0.6971816611024035
-0.0441821373359498       -0.0703134810488925      0.008902603600016759     0.6971816611024035
-0.04739188033403228      -0.06717099266031026     0.011700414828041303     0.5521551788409262
-0.045958375729688083     -0.06903374183168559     0.01194390637610901      0.5521551788409262
-0.04642909983904214      -0.06556190991369742     0.01442188033959485      0.5521551788409262
-0.04739188033403228      -0.06717099266031026     0.011700414828041303     0.9198698878121506
-0.047399781214086494     -0.06851593350614554     0.009736262008950875     0.9198698878121506
-0.045958375729688083     -0.06903374183168559     0.01194390637610901      0.9198698878121506
-0.03820653812936942      -0.07095453622925049     0.02115163170125571      0.787080127297942
-0.03924196273861451      -0.06615968373954978     0.028723965609407893     0.787080127297942
-0.04345345348184998      -0.06587025208347326     0.020445499367115223     0.787080127297942
-0.03820653812936942      -0.07095453622925049     0.02115163170125571      0.8922082569384697
-0.04345345348184998      -0.06587025208347326     0.020445499367115223     0.8922082569384697
-0.04182541042905777      -0.07060463839565578     0.013933155998222148     0.8922082569384697
-0.04642909983904214      -0.06556190991369742     0.01442188033959485      0.8681287351247197
-0.04182541042905777      -0.07060463839565578     0.013933155998222148     0.8681287351247197
-0.04345345348184998      -0.06587025208347326     0.020445499367115223     0.8681287351247197
-0.04739188033403228      -0.06717099266031026     0.011700414828041303     0.7284233170871705
-0.04851473881663425      -0.06529392956856216     0.010108330297943599     0.7284233170871705
-0.047399781214086494     -0.06851593350614554     0.009736262008950875     0.7284233170871705
-0.04739188033403228      -0.06717099266031026     0.011700414828041303     0.5483393147398021
-0.04642909983904214      -0.06556190991369742     0.01442188033959485      0.5483393147398021
-0.04851473881663425      -0.06529392956856216     0.010108330297943599     0.5483393147398021
-0.002510197610521597     -0.036822082969135174    -0.0947830998567889      0.7563432524270495
-5.01634083556683E-4      -0.036984637328109       -0.0965240800987486      0.7563432524270495
-0.003379646297949468     -0.036977816962747656    -0.09674393003291666     0.7563432524270495
-5.01634083556683E-4      -0.036984637328109       -0.0965240800987486      0.6253310096378459
-5.837686490813514E-4     -0.03682807253243191     -0.09448530361007683     0.6253310096378459
9.89385264124727E-4       -0.037000044666089194    -0.0963647810144503      0.6253310096378459
-5.837686490813514E-4     -0.03682807253243191     -0.09448530361007683     0.7777603273082949
-5.01634083556683E-4      -0.036984637328109       -0.0965240800987486      0.7777603273082949
-0.002510197610521597     -0.036822082969135174    -0.0947830998567889      0.7777603273082949
0.08884923982255785       -0.026269262482385154    0.046606769831170826     0.7281734114914271
0.08761772114855725       -0.02554011829838225     0.0573217878136427       0.7281734114914271
0.09754424062731616       -0.023853197546637426    0.04865753215571102      0.7281734114914271
0.09754424062731616       -0.023853197546637426    0.04865753215571102      0.6350451255308829
0.09903858569170726       -0.025074621666152375    0.03585706971657017      0.6350451255308829
0.08884923982255785       -0.026269262482385154    0.046606769831170826     0.6350451255308829
0.0799420562344339        -0.028165076981244312    0.05118903720054155      0.9637382437353694
0.08761772114855725       -0.02554011829838225     0.0573217878136427       0.9637382437353694
0.08884923982255785       -0.026269262482385154    0.046606769831170826     0.9637382437353694
0.08761772114855725       -0.02554011829838225     0.0573217878136427       0.6951416310116241
0.0799420562344339        -0.028165076981244312    0.05118903720054155      0.6951416310116241
0.0770613699647876        -0.027840164170470697    0.0656666310318957       0.6951416310116241
0.007607929017807012      -0.03678855789413516     -0.0874442652182382      0.8486120835558801
0.014132153136804788      -0.03724846024385399     -0.08932234162859119     0.8486120835558801
0.008369773274332403      -0.03705293748239508     -0.09333806321586659     0.8486120835558801
0.003912217711841176      -0.036993545827870254    -0.09520973791418295     0.8798071811049891
0.0035870349664212154     -0.03676014981005683     -0.09057742306296025     0.8798071811049891
0.008369773274332403      -0.03705293748239508     -0.09333806321586659     0.8798071811049891
0.0035870349664212154     -0.03676014981005683     -0.09057742306296025     0.8762600470974604
0.007607929017807012      -0.03678855789413516     -0.0874442652182382      0.8762600470974604
0.008369773274332403      -0.03705293748239508     -0.09333806321586659     0.8762600470974604
9.89385264124727E-4       -0.037000044666089194    -0.0963647810144503      0.9086063899856169
0.0011823472316849417     -0.03678743010515899     -0.09302429766282212     0.9086063899856169
0.003912217711841176      -0.036993545827870254    -0.09520973791418295     0.9086063899856169
0.0011823472316849417     -0.03678743010515899     -0.09302429766282212     0.7872125471650262
0.0035870349664212154     -0.03676014981005683     -0.09057742306296025     0.7872125471650262
0.003912217711841176      -0.036993545827870254    -0.09520973791418295     0.7872125471650262
-5.837686490813514E-4     -0.03682807253243191     -0.09448530361007683     0.7189390789682191
0.0011823472316849417     -0.03678743010515899     -0.09302429766282212     0.7189390789682191
9.89385264124727E-4       -0.037000044666089194    -0.0963647810144503      0.7189390789682191
-0.005596442120624226     -0.03670416947998063     -0.09418793118266366     0.8245179900097996
-0.003379646297949468     -0.036977816962747656    -0.09674393003291666     0.8245179900097996
-0.007460173811938817     -0.03702702613049859     -0.09675592470388177     0.8245179900097996
-0.002510197610521597     -0.036822082969135174    -0.0947830998567889      0.6359688792489224
-0.003379646297949468     -0.036977816962747656    -0.09674393003291666     0.6359688792489224
-0.005596442120624226     -0.03670416947998063     -0.09418793118266366     0.6359688792489224
-5.837686490813514E-4     -0.03682807253243191     -0.09448530361007683     0.6410781527765598
-0.0023356723862847824    -0.036600923118887005    -0.09198419559292162     0.6410781527765598
0.0011823472316849417     -0.03678743010515899     -0.09302429766282212     0.6410781527765598
-0.002510197610521597     -0.036822082969135174    -0.0947830998567889      0.6410171394238092
-0.0023356723862847824    -0.036600923118887005    -0.09198419559292162     0.6410171394238092
-5.837686490813514E-4     -0.03682807253243191     -0.09448530361007683     0.6410171394238092
-0.002510197610521597     -0.036822082969135174    -0.0947830998567889      0.7517823462655003
-0.005596442120624226     -0.03670416947998063     -0.09418793118266366     0.7517823462655003
-0.0023356723862847824    -0.036600923118887005    -0.09198419559292162     0.7517823462655003
-0.005596442120624226     -0.03670416947998063     -0.09418793118266366     0.7334431068511181
-0.007460173811938817     -0.03702702613049859     -0.09675592470388177     0.7334431068511181
-0.009516689844779071     -0.0366650737910873      -0.09291767212922968     0.7334431068511181
0.010194368247228247      -0.03685266550552043     -0.08109373520450672     0.9031350818653998
0.01875103080257208       -0.037415036750486304    -0.08082139874987641     0.9031350818653998
0.014132153136804788      -0.03724846024385399     -0.08932234162859119     0.9031350818653998
0.007607929017807012      -0.03678855789413516     -0.0874442652182382      0.79693252819671
0.010194368247228247      -0.03685266550552043     -0.08109373520450672     0.79693252819671
0.014132153136804788      -0.03724846024385399     -0.08932234162859119     0.79693252819671
-0.009516689844779071     -0.0366650737910873      -0.09291767212922968     0.7293921864041472
-0.007460173811938817     -0.03702702613049859     -0.09675592470388177     0.7293921864041472
-0.0136508458658552       -0.0371090813066939      -0.0961022681213353      0.7293921864041472
0.010194368247228247      -0.03685266550552043     -0.08109373520450672     0.7676707152988644
0.012384831456723942      -0.037029916163362174    -0.07119980268598654     0.7676707152988644
0.01875103080257208       -0.037415036750486304    -0.08082139874987641     0.7676707152988644
0.09014460516925404       -0.029527355275316934    0.02004911201571398      0.9392792665524491
0.07900565088384044       -0.030160791572595585    0.035045323197222596     0.9392792665524491
0.09903858569170726       -0.025074621666152375    0.03585706971657017      0.9392792665524491
0.08884923982255785       -0.026269262482385154    0.046606769831170826     0.7619677860112335
0.09903858569170726       -0.025074621666152375    0.03585706971657017      0.7619677860112335
0.07900565088384044       -0.030160791572595585    0.035045323197222596     0.7619677860112335
0.08884923982255785       -0.026269262482385154    0.046606769831170826     0.6188034793583184
0.07900565088384044       -0.030160791572595585    0.035045323197222596     0.6188034793583184
0.0799420562344339        -0.028165076981244312    0.05118903720054155      0.6188034793583184
0.0799420562344339        -0.028165076981244312    0.05118903720054155      0.7672845334638174
0.06686563507226935       -0.031678472183047604    0.05050823284458339      0.7672845334638174
0.0770613699647876        -0.027840164170470697    0.0656666310318957       0.7672845334638174
0.0799420562344339        -0.028165076981244312    0.05118903720054155      0.7154888863996542
0.07900565088384044       -0.030160791572595585    0.035045323197222596     0.7154888863996542
0.06686563507226935       -0.031678472183047604    0.05050823284458339      0.7154888863996542
0.06203318092091743       -0.031792713499385186    0.0667493658761664       0.8600003081110728
0.0770613699647876        -0.027840164170470697    0.0656666310318957       0.8600003081110728
0.06686563507226935       -0.031678472183047604    0.05050823284458339      0.8600003081110728
0.01875103080257208       -0.037415036750486304    -0.08082139874987641     0.9402561893791139
0.012384831456723942      -0.037029916163362174    -0.07119980268598654     0.9402561893791139
0.024614618215446245      -0.03763378893736982     -0.07019951845091238     0.9402561893791139
0.018596207167179156      -0.037250640979155716    -0.06334855093065975     0.7828032416848019
0.024614618215446245      -0.03763378893736982     -0.07019951845091238     0.7828032416848019
0.012384831456723942      -0.037029916163362174    -0.07119980268598654     0.7828032416848019
0.007607929017807012      -0.03678855789413516     -0.0874442652182382      0.9127639124053122
0.0026140884530822567     -0.03669693217239017     -0.08285365858120157     0.9127639124053122
0.010194368247228247      -0.03685266550552043     -0.08109373520450672     0.9127639124053122
0.007607929017807012      -0.03678855789413516     -0.0874442652182382      0.6704696113186462
0.0035870349664212154     -0.03676014981005683     -0.09057742306296025     0.6704696113186462
0.0026140884530822567     -0.03669693217239017     -0.08285365858120157     0.6704696113186462
0.0011823472316849417     -0.03678743010515899     -0.09302429766282212     0.6477340966680165
-0.0011365225334021467    -0.03658298343821685     -0.08845370109219673     0.6477340966680165
0.0035870349664212154     -0.03676014981005683     -0.09057742306296025     0.6477340966680165
-0.0011365225334021467    -0.03658298343821685     -0.08845370109219673     0.6835877782669437
0.0026140884530822567     -0.03669693217239017     -0.08285365858120157     0.6835877782669437
0.0035870349664212154     -0.03676014981005683     -0.09057742306296025     0.6835877782669437
-0.0023356723862847824    -0.036600923118887005    -0.09198419559292162     0.7615135773395811
-0.0011365225334021467    -0.03658298343821685     -0.08845370109219673     0.7615135773395811
0.0011823472316849417     -0.03678743010515899     -0.09302429766282212     0.7615135773395811
-0.009516689844779071     -0.0366650737910873      -0.09291767212922968     0.7754262014199973
-0.007495238915463271     -0.03645323041625044     -0.08891265986084537     0.7754262014199973
-0.005596442120624226     -0.03670416947998063     -0.09418793118266366     0.7754262014199973
-0.005596442120624226     -0.03670416947998063     -0.09418793118266366     0.6571640856101537
-0.007495238915463271     -0.03645323041625044     -0.08891265986084537     0.6571640856101537
-0.0023356723862847824    -0.036600923118887005    -0.09198419559292162     0.6571640856101537
-0.0023356723862847824    -0.036600923118887005    -0.09198419559292162     0.5814295306786674
-0.007495238915463271     -0.03645323041625044     -0.08891265986084537     0.5814295306786674
-0.0011365225334021467    -0.03658298343821685     -0.08845370109219673     0.5814295306786674
-0.009516689844779071     -0.0366650737910873      -0.09291767212922968     0.8309033046417631
-0.0136508458658552       -0.0371090813066939      -0.0961022681213353      0.8309033046417631
-0.013403782114030111     -0.036542618710026856    -0.09002771757961892     0.8309033046417631
-0.009516689844779071     -0.0366650737910873      -0.09291767212922968     0.789483057445109
-0.013403782114030111     -0.036542618710026856    -0.09002771757961892     0.789483057445109
-0.007495238915463271     -0.03645323041625044     -0.08891265986084537     0.789483057445109
0.012384831456723942      -0.037029916163362174    -0.07119980268598654     0.8842990580529371
0.010194368247228247      -0.03685266550552043     -0.08109373520450672     0.8842990580529371
0.0015413849837347298     -0.036939694726181166    -0.07335635938361465     0.8842990580529371
0.004262719631171887      -0.0371502755586646      -0.06572663289020868     0.753950424541092
0.012384831456723942      -0.037029916163362174    -0.07119980268598654     0.753950424541092
